CAN init successful!
Runtime,RPM,Speed,Intake Temp,MAP,MAF,Throttle,Timing Advance,Demanded Torque
25.77,4637.00,77.00,27.00,20.00,14.00,18.00,40.00
25.87,4637.00,76.00,27.00,21.00,14.00,18.00,40.00
25.96,4637.00,76.00,27.00,20.00,14.00,18.00,40.00
25.96,4637.00,76.00,76.00,20.00,14.00,18.00,40.00
25.96,4552.00,76.00,27.00,20.00,14.00,18.00,40.00
26.25,4531.00,75.00,27.00,20.00,14.00,18.00,40.00
26.35,4531.00,74.00,27.00,20.00,13.00,18.00,40.00
26.45,4486.00,74.00,27.00,20.00,13.00,18.00,41.00
26.45,4486.00,74.00,27.00,21.00,13.00,18.00,41.00
26.64,4447.00,73.00,27.00,21.00,13.00,18.00,41.00
26.64,4447.00,73.00,27.00,21.00,13.00,18.00,41.00
26.84,4402.00,73.00,27.00,21.00,13.00,18.00,41.00
26.94,4402.00,73.00,27.00,21.00,13.00,18.00,41.00
26.94,4402.00,73.00,27.00,21.00,13.00,18.00,41.00
27.13,4402.00,73.00,27.00,21.00,13.00,18.00,41.00
27.23,4402.00,71.00,27.00,21.00,13.00,18.00,41.00
27.23,4301.00,71.00,27.00,21.00,13.00,18.00,41.00
27.23,4301.00,71.00,27.00,21.00,13.00,18.00,41.00
27.52,4301.00,70.00,27.00,21.00,13.00,18.00,41.00
27.62,4301.00,70.00,27.00,20.00,13.00,18.00,41.00
27.71,4217.00,70.00,27.00,21.00,13.00,18.00,41.00
27.71,4217.00,4221.00,27.00,21.00,13.00,18.00,41.00
27.91,4182.00,4221.00,27.00,21.00,13.00,18.00,41.00
27.91,4163.00,4221.00,27.00,21.00,12.00,18.00,41.00
28.10,4144.00,4221.00,27.00,20.00,12.00,18.00,41.00
28.20,4144.00,4221.00,27.00,20.00,12.00,18.00,41.00
28.30,4108.00,68.00,27.00,21.00,12.00,18.00,41.00
28.39,4108.00,68.00,27.00,21.00,12.00,18.00,42.00
28.49,4064.00,67.00,27.00,21.00,12.00,18.00,42.00
28.59,4040.00,67.00,27.00,21.00,12.00,18.00,42.00
28.69,4019.00,67.00,27.00,21.00,12.00,18.00,42.00
28.78,4001.00,67.00,27.00,21.00,12.00,17.00,42.00
28.78,4001.00,66.00,27.00,21.00,12.00,17.00,42.00
28.98,3961.00,66.00,27.00,21.00,12.00,17.00,42.00
29.08,3933.00,65.00,27.00,21.00,11.00,17.00,42.00
29.17,3899.00,65.00,27.00,21.00,11.00,17.00,42.00
29.17,3899.00,65.00,27.00,21.00,11.00,17.00,42.00
29.17,3833.00,64.00,27.00,21.00,11.00,17.00,42.00
29.17,3798.00,63.00,27.00,21.00,11.00,17.00,42.00
29.56,3754.00,63.00,27.00,21.00,11.00,17.00,42.00
29.56,3714.00,63.00,27.00,21.00,11.00,17.00,43.00
29.76,3714.00,63.00,27.00,21.00,11.00,17.00,43.00
29.85,3714.00,61.00,27.00,21.00,10.00,16.00,43.00
29.95,3603.00,60.00,27.00,21.00,10.00,16.00,43.00
29.95,3603.00,3577.00,27.00,21.00,10.00,16.00,43.00
30.15,3521.00,3577.00,27.00,21.00,10.00,16.00,43.00
30.15,3482.00,3577.00,27.00,21.00,9.00,16.00,44.00
30.34,3450.00,57.00,27.00,21.00,9.00,16.00,44.00
30.44,3450.00,57.00,57.00,21.00,9.00,16.00,44.00
30.54,3363.00,56.00,57.00,21.00,9.00,16.00,44.00
30.63,3363.00,56.00,57.00,21.00,9.00,16.00,44.00
30.63,3274.00,55.00,27.00,22.00,9.00,16.00,44.00
30.63,3234.00,54.00,27.00,27.00,9.00,15.00,44.00
30.93,3234.00,54.00,27.00,27.00,8.00,15.00,44.00
31.02,3148.00,54.00,27.00,27.00,8.00,15.00,44.00
31.02,0.13,52.00,27.00,22.00,8.00,15.00,45.00
31.02,0.13,52.00,27.00,22.00,8.00,15.00,45.00
31.02,3029.00,52.00,27.00,22.00,7.00,15.00,45.00
31.02,2993.00,50.00,27.00,22.00,7.00,15.00,45.00
31.02,2993.00,50.00,27.00,22.00,7.00,15.00,44.00
31.61,2993.00,49.00,27.00,22.00,7.00,15.00,44.00
31.70,2859.00,49.00,27.00,22.00,7.00,14.00,44.00
31.80,2810.00,48.00,27.00,22.00,7.00,14.00,44.00
31.80,2746.00,48.00,27.00,22.00,7.00,14.00,44.00
32.00,2681.00,48.00,27.00,23.00,7.00,14.00,44.00
32.09,2612.00,48.00,27.00,23.00,6.00,-148.00,42.00
32.19,2548.00,-266.00,27.00,23.00,289.00,14.00,42.00
32.29,2548.00,-266.00,27.00,23.00,289.00,14.00,42.00
32.29,170.00,42.00,27.00,143.00,6.00,14.00,42.00
32.48,2338.00,42.00,27.00,22.00,6.00,14.00,42.00
32.48,2273.00,40.00,41.00,22.00,6.00,14.00,40.00
32.68,2202.00,40.00,27.00,22.00,6.00,14.00,40.00
32.78,2202.00,2174.00,27.00,22.00,5.00,13.00,40.00
32.78,2056.00,37.00,27.00,22.00,5.00,13.00,40.00
32.78,2056.00,2024.00,27.00,27.00,5.00,13.00,32.00
33.07,1917.00,34.00,27.00,23.00,5.00,13.00,13.00
33.07,1855.00,34.00,60.00,23.00,5.00,13.00,27.00
33.26,1798.00,33.00,27.00,23.00,5.00,13.00,24.00
33.36,1798.00,33.00,34.00,24.00,-574.00,12.00,22.00
33.36,1713.00,32.00,27.00,24.00,-574.00,12.00,22.00
33.36,1713.00,32.00,27.00,27.00,6.00,12.00,26.00
33.65,1693.00,31.00,27.00,28.00,6.00,15.00,32.00
33.75,1844.00,31.00,27.00,27.00,8.00,-6654.00,39.00
33.85,1844.00,31.00,27.00,33.00,8.00,-6654.00,39.00
33.94,1844.00,31.00,27.00,33.00,-7102.00,18.00,39.00
34.04,2071.00,31.00,27.00,39.00,12.00,18.00,39.00
34.14,2051.00,31.00,27.00,39.00,10.00,16.00,-5630.00
34.24,2040.00,31.00,27.00,34.00,10.00,16.00,-5630.00
34.33,2040.00,31.00,27.00,29.00,10.00,16.00,41.00
34.33,1965.00,31.00,27.00,26.00,5.00,13.00,40.00
34.53,1965.00,31.00,27.00,26.00,5.00,13.00,39.00
34.53,-6014.00,31.00,27.00,24.00,5.00,13.00,39.00
34.53,1897.00,31.00,27.00,24.00,5.00,13.00,-7422.00
34.53,1897.00,31.00,27.00,27.00,5.00,13.00,37.00
34.92,1847.00,31.00,27.00,23.00,5.00,13.00,13.00
35.02,1847.00,31.00,27.00,23.00,4.00,13.00,36.00
35.02,1847.00,31.00,27.00,23.00,3202.00,14.00,36.00
35.21,1847.00,31.00,27.00,25.00,6.00,14.00,35.00
35.31,1758.00,30.00,27.00,25.00,6.00,14.00,35.00
35.40,1773.00,30.00,27.00,28.00,6.00,14.00,36.00
35.50,1823.00,29.00,27.00,29.00,6.00,15.00,36.00
